TotalCharges,Month-to-month,One year,Two year,PhoneService,tenure
2146.5,1,0,0,1,26
455.3,1,0,0,1,6
5969.85,0,0,1,1,57
1235.55,1,0,0,1,14
1014.25,0,0,1,1,42
2362.1,1,0,0,1,25
1225.65,0,0,1,1,64
1873.7,1,0,0,1,22
386.5,0,1,0,1,19
6010.05,1,0,0,1,61
1850.65,1,0,0,1,22
7101.5,1,0,0,1,70
1043.4,1,0,0,1,12
1910.75,0,1,0,1,31
716.1,1,0,0,1,11
1686.15,0,0,1,1,68
6716.45,0,0,1,1,72
7839.85,0,0,1,1,67
6236.75,1,0,0,1,60
45.05,1,0,0,1,1
71.0,1,0,0,1,1
2919.85,0,1,0,0,58
3309.25,1,0,0,1,47
79.7,1,0,0,1,1
20.45,1,0,0,1,1
1254.7,1,0,0,1,22
2896.4,0,1,0,1,48
717.5,0,1,0,1,37
253.8,0,1,0,1,13
1110.05,0,0,1,1,43
348.8,0,0,1,0,6
3888.65,0,0,1,0,71
69.25,1,0,0,1,1
6843.15,0,0,1,1,72
450.9,1,0,0,1,6
432.25,1,0,0,0,12
1767.35,1,0,0,1,25
1742.45,0,1,0,1,21
297.35,1,0,0,1,6
1820.45,1,0,0,1,20
1742.95,1,0,0,1,18
2444.25,0,1,0,1,43
949.8,0,0,1,1,35
73.5,1,0,0,1,1
2970.8,1,0,0,1,32
3334.95,0,0,1,0,52
2010.95,0,1,0,1,32
4684.3,0,0,1,0,72
2181.55,1,0,0,0,51
1303.25,0,0,1,1,68
371.4,1,0,0,0,8
2409.9,0,0,1,0,49
6155.4,0,0,1,1,72
829.1,1,0,0,1,9
2602.9,1,0,0,1,28
4667.0,1,0,0,1,54
824.75,1,0,0,1,11
5153.5,0,1,0,1,50
8182.85,0,0,1,1,69
69.9,1,0,0,1,1
6683.4,0,0,1,1,68
1564.05,0,1,0,0,40
755.6,0,0,1,1,31
3465.05,1,0,0,1,33
6292.7,0,0,1,1,55
1664.3,0,0,1,1,68
198.1,1,0,0,1,12
6045.9,0,0,1,1,71
4108.15,1,0,0,1,40
5980.75,0,1,0,1,64
5043.2,0,1,0,1,53
1029.75,1,0,0,1,12
2854.55,1,0,0,0,53
7114.25,0,0,1,1,72
907.05,0,0,1,1,46
973.95,0,0,1,1,40
605.75,1,0,0,0,12
661.55,1,0,0,1,9
4116.9,1,0,0,1,51
4494.65,1,0,0,1,49
4259.3,1,0,0,1,41
3282.75,0,1,0,1,56
55.7,1,0,0,1,4
1274.45,0,1,0,1,20
493.95,1,0,0,1,26
2239.65,1,0,0,1,20
480.75,1,0,0,1,7
635.6,1,0,0,1,7
5038.15,1,0,0,1,51
324.2,1,0,0,1,4
19.55,1,0,0,1,1
2793.55,1,0,0,1,27
2095.0,1,0,0,1,22
648.65,1,0,0,1,12
95.05,1,0,0,0,3
917.15,0,1,0,1,34
1346.9,0,1,0,1,24
4242.35,1,0,0,1,51
672.7,1,0,0,0,14
6561.25,0,0,1,1,59
268.45,1,0,0,1,3
7337.55,0,0,1,1,65
331.9,1,0,0,1,5
5194.05,0,0,1,1,59
4478.85,0,0,1,0,72
6283.3,1,0,0,1,62
2659.4,1,0,0,1,28
196.9,1,0,0,1,3
439.2,1,0,0,1,19
19.5,1,0,0,1,1
2107.15,1,0,0,1,24
3035.8,0,1,0,1,57
1866.45,0,0,1,1,72
1430.95,0,0,1,1,67
1071.6,0,1,0,1,52
6457.15,0,0,1,1,71
684.05,0,1,0,1,26
3914.05,0,0,1,1,35
3842.6,0,0,1,1,55
670.35,0,0,1,1,33
7880.25,0,0,1,1,72
19.2,1,0,0,1,1
298.45,1,0,0,0,10
3371.75,1,0,0,1,37
442.45,1,0,0,0,12
20.4,0,1,0,1,1
2345.55,0,0,1,0,62
25.25,1,0,0,0,1
1156.35,1,0,0,1,18
6143.15,1,0,0,1,69
144.8,1,0,0,1,2
414.95,1,0,0,1,19
1059.55,1,0,0,1,12
181.8,1,0,0,1,9
2212.55,0,1,0,1,27
2180.55,1,0,0,1,27
89.15,1,0,0,1,1
459.95,1,0,0,1,24
1036.75,1,0,0,1,14
2276.95,1,0,0,1,32
211.95,0,1,0,1,11
25.0,1,0,0,1,1
3162.65,1,0,0,1,38
210.65,0,0,1,1,9
3566.7,0,0,1,1,54
2080.1,0,1,0,1,29
4040.2,1,0,0,1,44
5186.0,0,0,1,1,59
196.15,1,0,0,1,3
1087.45,0,1,0,1,18
1672.15,0,0,1,1,67
1206.05,1,0,0,1,22
1113.95,0,1,0,0,33
107.05,1,0,0,1,5
38.15,1,0,0,1,2
6339.3,0,0,1,1,72
184.1,1,0,0,1,9
1688.9,0,0,1,1,67
1378.25,1,0,0,1,16
137.6,1,0,0,1,8
219.0,1,0,0,0,5
1067.15,0,1,0,1,23
79.55,1,0,0,1,1
3444.85,1,0,0,1,50
369.05,0,0,1,1,17
7553.6,0,0,1,1,68
84.5,1,0,0,1,1
1813.1,1,0,0,1,25
3321.35,0,1,0,0,67
707.5,0,1,0,1,32
7112.15,0,1,0,1,67
4641.1,0,0,1,0,72
7690.9,0,0,1,1,71
49.9,1,0,0,1,1
1380.1,1,0,0,0,46
78.65,1,0,0,0,2
45.4,1,0,0,1,1
3094.65,0,1,0,1,48
6518.35,0,1,0,1,61
2585.95,1,0,0,1,32
82.7,1,0,0,1,2
58.85,1,0,0,1,3
425.9,1,0,0,1,5
6342.7,0,0,1,1,71
2030.75,1,0,0,1,37
6700.05,0,0,1,1,65
7244.7,0,1,0,1,67
3678.3,1,0,0,1,49
3486.65,0,0,1,1,50
411.15,0,1,0,1,25
937.5,0,1,0,1,17
1559.15,0,0,1,1,64
970.4,0,1,0,0,25
2483.5,1,0,0,1,23
828.2,1,0,0,0,24
3810.55,1,0,0,1,37
1493.2,1,0,0,1,21
45.8,1,0,0,1,1
777.3,1,0,0,1,10
556.35,1,0,0,1,6
4911.05,0,1,0,1,51
187.35,1,0,0,1,10
307.6,1,0,0,0,6
4318.35,0,0,1,1,47
4820.55,0,1,0,1,61
3038.55,0,0,1,0,52
2136.9,1,0,0,1,35
7472.15,0,1,0,1,71
389.1,1,0,0,1,6
2296.25,0,0,1,1,45
187.45,1,0,0,1,2
261.25,1,0,0,1,4
38.45,1,0,0,0,2
299.2,1,0,0,1,4
3043.6,0,1,0,1,51
1506.4,0,1,0,1,60
163.7,0,1,0,1,9
323.25,1,0,0,1,3
1640.0,1,0,0,1,17
762.1,1,0,0,1,8
3846.35,0,0,1,1,46
5646.6,0,0,1,1,68
53.5,1,0,0,1,1
79.05,0,1,0,1,4
25.1,1,0,0,0,1
1516.6,0,1,0,1,28
2224.5,0,1,0,1,39
888.75,1,0,0,1,11
4310.35,0,0,1,0,71
42.9,1,0,0,1,2
2365.15,1,0,0,1,30
353.65,0,1,0,1,17
5073.1,1,0,0,1,55
4526.85,1,0,0,1,58
308.25,1,0,0,1,5
19.45,1,0,0,1,1
678.45,1,0,0,1,9
1237.3,1,0,0,1,26
1023.95,0,0,1,1,50
8182.75,0,0,1,1,72
4532.3,0,1,0,1,43
1444.05,0,0,1,1,56
19.1,1,0,0,1,1
7372.65,0,0,1,1,72
7325.1,0,0,1,1,72
3474.2,1,0,0,1,36
392.65,1,0,0,1,5
1058.6,1,0,0,1,13
3990.75,0,1,0,1,44
7475.85,0,1,0,1,70
835.5,0,1,0,1,44
2628.6,1,0,0,1,32
1718.35,0,0,1,1,69
1023.9,1,0,0,1,16
1193.55,0,1,0,1,68
1205.5,1,0,0,1,16
5776.45,0,0,1,1,68
78.9,1,0,0,1,4
1025.15,1,0,0,0,26
856.35,1,0,0,0,29
122.0,1,0,0,1,5
6602.9,0,1,0,1,70
1712.9,0,1,0,1,24
5682.25,0,0,1,1,72
74.3,1,0,0,1,1
3635.15,0,1,0,0,70
702.9,1,0,0,1,36
3734.25,1,0,0,1,38
1144.5,1,0,0,1,17
4454.25,0,1,0,1,41
45.3,1,0,0,1,1
75.6,1,0,0,0,2
1117.55,1,0,0,1,14
180.25,1,0,0,1,2
19.8,1,0,0,1,1
930.05,1,0,0,1,13
110.15,1,0,0,1,6
333.6,1,0,0,1,4
465.05,1,0,0,1,5
1669.4,1,0,0,1,15
3545.1,1,0,0,1,47
504.05,1,0,0,1,8
440.2,1,0,0,0,17
1151.55,1,0,0,1,15
2475.35,0,1,0,1,26
1249.25,1,0,0,1,23
317.75,1,0,0,1,4
535.05,0,1,0,1,29
461.3,1,0,0,1,25
431.0,1,0,0,1,9
878.35,1,0,0,1,18
335.75,1,0,0,1,3
3121.4,0,0,1,0,69
324.8,0,1,0,1,14
1394.55,1,0,0,1,19
3413.25,1,0,0,1,39
3143.65,1,0,0,1,31
439.75,0,1,0,1,24
664.4,1,0,0,1,14
4759.55,0,0,1,1,64
1033.0,0,1,0,1,50
3482.85,0,1,0,1,52
2688.45,0,1,0,1,28
435.25,0,0,1,1,21
2448.75,1,0,0,1,25
307.0,0,1,0,1,17
2689.35,0,1,0,0,58
1329.2,1,0,0,1,17
1281.25,0,0,1,1,51
3527.0,0,0,1,0,72
4348.65,1,0,0,1,52
561.15,0,0,1,1,27
63.6,1,0,0,1,3
5129.3,0,0,1,1,64
4285.8,0,0,1,1,45
93.7,1,0,0,0,3
5894.5,0,0,1,1,71
25.05,1,0,0,0,1
1160.75,0,0,1,1,58
3091.75,1,0,0,1,34
365.55,1,0,0,1,8
272.95,1,0,0,1,15
3632.0,0,0,1,0,66
381.2,1,0,0,0,12
1035.5,0,0,1,1,58
52.0,0,0,1,1,3
2342.2,1,0,0,0,43
653.9,1,0,0,1,9
71.2,0,1,0,1,3
1498.2,0,1,0,1,22
4178.65,0,1,0,1,40
1821.8,0,0,1,1,68
5278.15,1,0,0,1,54
4024.2,0,0,1,1,50
55.25,1,0,0,1,1
6520.8,0,0,1,1,72
854.9,0,1,0,1,40
8308.9,0,0,1,1,72
109.2,1,0,0,1,6
92.05,1,0,0,1,5
3420.5,0,1,0,1,48
93.85,1,0,0,1,1
4068.0,0,1,0,1,64
337.9,0,1,0,1,17
3168.75,1,0,0,1,40
1412.4,0,1,0,0,41
3974.7,0,1,0,1,51
3439.0,1,0,0,1,41
50.45,1,0,0,1,1
42.45,1,0,0,1,2
5461.45,0,1,0,1,68
571.75,0,0,1,1,24
5498.2,0,0,1,1,70
96.85,1,0,0,0,3
111.05,1,0,0,1,2
94.4,1,0,0,0,3
521.1,1,0,0,1,7
923.85,1,0,0,1,13
141.1,1,0,0,1,7
628.65,1,0,0,1,12
5576.3,0,1,0,1,53
1046.1,1,0,0,1,12
1245.6,0,0,1,1,63
1287.85,1,0,0,1,15
1939.35,0,1,0,1,36
118.25,1,0,0,0,4
452.55,0,0,1,1,24
2696.55,0,1,0,0,61
875.35,1,0,0,1,16
1267.05,0,0,1,1,65
494.9,0,0,1,1,26
799.0,1,0,0,1,16
5763.3,0,1,0,1,54
20.1,1,0,0,1,1
106.9,0,0,1,1,5
710.05,1,0,0,0,19
568.2,1,0,0,1,10
1900.25,1,0,0,1,23
159.15,1,0,0,1,3
8012.75,0,0,1,1,72
856.65,1,0,0,1,10
551.3,1,0,0,1,10
184.95,0,1,0,1,11
4056.75,1,0,0,1,37
1096.65,0,1,0,1,17
3684.95,1,0,0,1,36
1752.45,1,0,0,1,17
7210.85,0,1,0,1,66
5264.5,0,1,0,1,61
2157.3,1,0,0,1,22
24.4,1,0,0,0,1
433.95,1,0,0,1,6
2435.15,1,0,0,1,31
5607.75,0,0,1,1,68
2874.15,1,0,0,1,34
4433.3,1,0,0,1,52
964.35,1,0,0,1,10
1974.8,1,0,0,1,29
1460.85,0,0,1,1,72
951.55,0,1,0,1,47
1821.2,0,1,0,1,24
1600.95,0,1,0,1,65
399.25,1,0,0,1,4
1218.55,1,0,0,1,12
81.7,1,0,0,1,1
2171.15,1,0,0,1,33
3634.8,1,0,0,1,34
292.4,0,0,1,1,14
317.25,1,0,0,1,4
218.55,0,1,0,1,13
5071.9,0,0,1,1,65
1423.35,0,1,0,1,23
3068.6,0,0,1,1,55
4690.65,0,0,1,1,49
6157.6,0,1,0,1,60
1442.65,0,1,0,1,69
3369.05,1,0,0,1,40
4671.65,0,0,1,1,67
3474.05,1,0,0,1,35
1875.55,0,1,0,1,19
272.35,0,0,1,1,13
3645.05,1,0,0,1,41
135.75,1,0,0,0,4
1319.85,1,0,0,1,24
229.4,1,0,0,0,5
370.25,1,0,0,1,5
69.1,1,0,0,1,1
5714.2,0,0,1,1,72
1233.25,1,0,0,1,24
3571.6,0,0,1,1,42
83.3,1,0,0,1,4
8035.95,0,1,0,1,68
579.4,0,1,0,1,33
69.6,1,0,0,1,1
3066.45,0,1,0,1,31
305.55,1,0,0,1,4
7634.25,0,0,1,1,69
3653.0,1,0,0,1,38
241.3,1,0,0,1,3
3870.3,0,0,1,1,48
387.9,0,0,1,1,15
527.5,0,1,0,1,25
78.45,1,0,0,1,1
2104.55,1,0,0,0,48
20.3,1,0,0,1,1
19.2,1,0,0,1,1
3019.1,0,1,0,1,37
7051.95,0,1,0,1,66
1190.5,0,1,0,0,26
4448.8,0,1,0,1,63
255.25,1,0,0,0,10
146.9,1,0,0,1,2
1011.05,1,0,0,1,18
1714.95,0,0,1,1,64
762.5,1,0,0,1,9
535.35,1,0,0,1,28
75.55,1,0,0,1,1
338.9,1,0,0,1,4
2497.35,0,1,0,1,38
6273.4,0,1,0,1,66
70.25,1,0,0,1,1
908.75,1,0,0,1,18
4913.3,1,0,0,1,51
2279.0,0,0,1,1,0
46.3,1,0,0,1,1
212.3,0,0,1,1,12
4443.45,1,0,0,1,41
316.2,1,0,0,1,12
1079.05,0,0,1,1,55
564.65,1,0,0,1,7
1095.65,1,0,0,1,12
6161.9,0,0,1,1,68
446.05,1,0,0,1,5
2106.05,1,0,0,1,49
2511.55,0,1,0,0,40
318.6,0,1,0,1,16
811.8,1,0,0,1,10
7323.15,0,1,0,1,72
186.05,1,0,0,1,2
454.0,0,0,1,1,23
7521.95,0,1,0,1,71
1056.95,1,0,0,1,11
44.15,1,0,0,1,1
834.15,1,0,0,1,16
85.45,1,0,0,1,1
999.8,1,0,0,1,12
2369.7,0,1,0,0,54
6297.65,0,0,1,1,68
239.55,1,0,0,1,4
59.2,1,0,0,1,1
1461.45,1,0,0,1,27
416.4,1,0,0,1,21
1060.6,1,0,0,1,13
4869.35,1,0,0,1,64
54.9,1,0,0,1,1
3265.95,0,0,1,0,57
2254.2,1,0,0,1,21
358.15,0,0,1,1,19
2939.8,0,1,0,1,31
4652.4,0,0,1,1,52
4408.45,0,1,0,1,46
580.8,1,0,0,1,11
2495.2,1,0,0,0,53
180.3,1,0,0,1,11
5913.95,1,0,0,1,57
158.4,1,0,0,1,2
104.2,1,0,0,1,2
1389.35,0,0,1,1,71
19.4,1,0,0,1,1
1629.2,0,0,1,1,68
6033.1,0,0,1,1,72
44.4,1,0,0,1,2
95.1,1,0,0,1,1
3320.75,0,1,0,1,41
1867.7,0,0,1,1,72
438.0,1,0,0,1,6
325.45,1,0,0,1,4
1148.1,1,0,0,1,12
3972.25,0,1,0,1,58
155.9,1,0,0,1,7
3673.15,1,0,0,1,65
70.6,1,0,0,1,1
1126.75,0,1,0,1,56
73.45,1,0,0,1,4
2413.05,0,1,0,1,58
6912.7,0,0,1,1,62
1581.95,0,1,0,1,26
5586.45,1,0,0,1,62
5846.65,0,1,0,1,58
6424.7,0,0,1,1,68
6018.65,0,1,0,1,61
3373.4,0,0,1,1,42
1537.9,1,0,0,1,18
1080.55,0,0,1,1,56
355.2,1,0,0,1,4
82.85,1,0,0,1,4
2016.45,0,1,0,1,35
5327.25,1,0,0,1,64
683.25,0,1,0,1,31
1263.05,0,0,1,1,67
151.3,1,0,0,1,4
7714.65,0,0,1,1,70
188.7,1,0,0,1,3
5549.4,1,0,0,1,53
130.5,0,0,1,1,2
2621.75,1,0,0,1,29
1875.25,0,0,1,0,47
5685.8,0,1,0,1,68
837.5,1,0,0,1,12
401.5,1,0,0,1,8
6118.95,1,0,0,1,54
6480.9,0,0,1,1,69
1800.05,1,0,0,1,26
7104.2,0,0,1,1,72
4214.25,0,0,1,0,70
50.6,1,0,0,1,1
863.1,1,0,0,1,10
1992.2,0,1,0,1,28
69.8,1,0,0,1,1
1948.35,1,0,0,1,21
4750.95,1,0,0,1,51
1007.9,0,1,0,1,53
5036.9,0,1,0,1,53
2391.8,1,0,0,1,24
6859.05,0,0,1,1,70
6521.9,0,1,0,1,61
617.85,0,1,0,1,11
157.75,1,0,0,1,2
516.3,0,1,0,1,25
2364.0,0,1,0,1,41
1687.95,1,0,0,1,18
7689.95,0,0,1,1,72
6239.05,0,0,1,1,71
2042.05,0,1,0,1,34
2807.1,1,0,0,1,29
4116.8,0,1,0,1,40
1317.95,0,1,0,0,36
4594.65,0,1,0,1,46
6332.75,0,1,0,1,58
3213.75,0,1,0,1,39
229.55,1,0,0,1,4
4976.15,0,1,0,1,52
7308.95,0,1,0,1,70
4555.2,0,1,0,1,65
44.95,1,0,0,1,1
6982.5,0,1,0,1,70
1025.15,1,0,0,0,29
90.55,1,0,0,1,1
5714.2,0,0,1,1,67
19.5,1,0,0,1,1
2274.35,1,0,0,1,26
789.55,0,0,1,1,30
4834.0,1,0,0,1,48
3131.8,1,0,0,1,55
602.55,1,0,0,1,7
3369.25,1,0,0,1,37
2674.15,1,0,0,1,31
199.75,1,0,0,1,4
1790.8,0,0,1,1,72
449.75,1,0,0,1,5
19.7,1,0,0,1,1
1400.3,1,0,0,1,15
411.6,1,0,0,1,8
741.0,0,1,0,1,35
5841.35,1,0,0,1,56
4512.7,1,0,0,1,42
5688.45,1,0,0,1,65
31.9,0,1,0,1,2
6674.65,0,1,0,1,65
1345.75,1,0,0,1,18
1843.05,0,1,0,1,23
196.95,1,0,0,1,4
1433.8,0,0,1,1,70
214.55,1,0,0,1,4
865.85,1,0,0,1,19
1358.6,1,0,0,1,18
3147.15,1,0,0,1,38
131.05,1,0,0,1,2
4535.85,0,1,0,1,47
1078.75,0,0,1,1,52
542.4,1,0,0,1,9
2312.55,0,1,0,1,26
415.05,1,0,0,1,8
3250.45,0,1,0,1,44
98.5,1,0,0,0,3
87.9,1,0,0,1,2
754.65,1,0,0,1,9
75.35,1,0,0,1,1
1952.25,1,0,0,1,25
153.8,1,0,0,1,2
3198.6,1,0,0,1,43
20.9,1,0,0,1,1
5610.15,0,1,0,1,58
4519.5,0,0,1,1,59
2440.25,0,1,0,0,44
6860.6,0,1,0,1,66
1377.7,0,0,1,1,68
190.25,1,0,0,0,9
1651.95,1,0,0,1,19
78.3,1,0,0,1,4
7939.25,0,0,1,1,70
44.9,1,0,0,1,1
576.7,1,0,0,1,8
1279.0,0,0,1,1,53
1260.7,0,1,0,1,51
267.35,1,0,0,1,11
6586.85,0,0,1,1,60
934.15,1,0,0,1,17
123.65,1,0,0,1,3
7534.65,0,1,0,1,70
19.45,1,0,0,1,1
3645.6,1,0,0,1,43
314.45,1,0,0,1,16
3053.0,0,1,0,1,57
677.05,0,1,0,1,37
7965.95,0,0,1,1,72
906.85,1,0,0,1,11
4888.7,1,0,0,1,50
237.25,1,0,0,1,5
74.6,1,0,0,1,1
342.4,1,0,0,1,16
140.1,1,0,0,1,2
1108.0,1,0,0,1,17
295.55,0,1,0,1,16
892.65,1,0,0,1,15
198.25,0,1,0,1,10
4822.85,0,1,0,1,46
6741.15,0,0,1,1,64
79.15,1,0,0,1,1
1355.45,0,1,0,1,25
7209.0,0,0,1,1,71
438.4,1,0,0,1,8
7726.35,0,0,1,1,72
2070.75,1,0,0,0,49
1636.95,0,1,0,0,29
7581.5,0,0,1,1,72
3019.5,1,0,0,1,31
4729.75,1,0,0,1,50
6126.1,0,0,1,1,71
6333.4,0,0,1,1,70
6687.85,0,1,0,1,71
4158.25,0,0,1,1,61
3183.4,1,0,0,1,32
79.6,1,0,0,1,1
7149.35,0,0,1,1,68
1429.65,0,0,1,1,62
472.65,1,0,0,1,7
1734.5,1,0,0,1,20
113.5,0,1,0,1,6
1884.65,1,0,0,0,33
2568.15,0,1,0,1,28
470.0,0,0,1,1,27
278.4,1,0,0,1,7
2088.8,1,0,0,1,26
502.6,1,0,0,1,5
2595.85,1,0,0,1,30
5825.5,0,1,0,1,63
50.75,1,0,0,1,1
4449.75,0,1,0,1,53
1208.35,1,0,0,1,14
1956.4,1,0,0,1,21
310.6,0,1,0,1,17
290.55,0,0,1,1,16
2096.1,1,0,0,1,35
2665.0,1,0,0,1,32
543.8,1,0,0,1,28
20.35,1,0,0,1,1
3005.8,1,0,0,0,59
1623.15,0,1,0,1,72
2498.4,0,1,0,1,36
2586.0,1,0,0,1,40
3292.3,1,0,0,1,40
651.4,1,0,0,1,9
4674.55,0,0,1,1,63
232.35,1,0,0,1,3
2448.5,0,1,0,0,40
658.1,1,0,0,1,8
3128.8,0,1,0,1,34
223.45,1,0,0,0,5
919.4,1,0,0,1,9
653.95,1,0,0,1,9
1825.5,1,0,0,1,31
943.1,0,1,0,1,50
181.65,1,0,0,1,2
45.65,1,0,0,1,1
551.35,1,0,0,1,8
359.4,1,0,0,0,9
115.95,1,0,0,1,2
165.2,1,0,0,1,3
2338.35,1,0,0,1,25
46.3,1,0,0,1,1
3541.1,1,0,0,1,45
4146.05,1,0,0,1,51
1087.25,1,0,0,1,55
2522.4,1,0,0,1,38
81.0,1,0,0,1,2
717.3,1,0,0,1,38
1734.2,1,0,0,1,34
7069.3,0,1,0,1,70
742.9,0,1,0,1,13
3017.65,1,0,0,1,39
6423.0,0,1,0,1,61
1164.3,1,0,0,1,12
4220.35,0,0,1,1,41
1558.7,1,0,0,1,21
2743.45,0,1,0,0,55
4055.5,0,0,1,0,69
2710.25,1,0,0,1,26
6055.55,0,1,0,1,69
810.7,1,0,0,0,18
2538.2,1,0,0,1,47
6129.2,0,0,1,1,72
1750.85,1,0,0,0,33
36.55,1,0,0,0,2
6652.45,0,0,1,1,72
2575.45,1,0,0,1,37
6019.35,1,0,0,1,62
1379.6,0,0,1,1,71
1284.2,1,0,0,1,23
296.15,0,1,0,1,16
653.25,1,0,0,1,9
412.6,0,0,1,1,17
85.5,1,0,0,1,4
49.55,1,0,0,1,1
1928.7,1,0,0,1,24
71.25,1,0,0,1,1
7845.8,0,0,1,1,72
1750.7,0,0,1,1,72
216.2,1,0,0,1,11
178.5,1,0,0,1,9
115.1,1,0,0,1,2
6029.0,0,1,0,1,60
2745.2,1,0,0,1,29
3721.9,0,0,1,1,49
3121.1,1,0,0,1,30
990.45,0,1,0,1,53
1004.35,0,0,1,1,39
157.65,1,0,0,1,9
3219.75,0,1,0,1,39
572.85,1,0,0,1,8
4554.85,0,1,0,1,51
1847.55,0,0,1,1,71
1766.75,0,0,1,1,71
1462.05,0,0,1,1,70
25.25,1,0,0,0,1
2193.2,0,0,1,0,38
2433.5,1,0,0,1,28
641.15,1,0,0,1,32
2398.4,0,0,1,1,49
861.85,0,0,1,1,37
583.0,1,0,0,1,10
7332.4,0,1,0,1,67
249.55,0,1,0,0,7
4475.9,0,1,0,1,51
416.45,1,0,0,1,9
788.6,1,0,0,1,9
202.3,1,0,0,1,4
6994.6,0,0,1,1,71
4116.15,1,0,0,1,50
2263.45,0,0,1,1,24
1374.35,0,1,0,1,22
4915.15,1,0,0,1,44
838.5,1,0,0,1,33
75.1,1,0,0,1,1
3715.65,0,1,0,1,54
4273.45,1,0,0,1,42
45.8,1,0,0,1,1
20.5,1,0,0,1,1
2044.75,0,1,0,1,30
30.55,1,0,0,0,1
1398.25,1,0,0,1,16
20.1,1,0,0,1,1
328.95,1,0,0,0,9
4680.05,1,0,0,1,46
69.1,1,0,0,1,1
3778.2,0,0,1,1,71
3161.4,1,0,0,1,43
2188.45,0,1,0,0,50
999.45,1,0,0,1,13
1888.65,0,1,0,1,19
3990.6,1,0,0,1,41
71.15,1,0,0,1,1
1240.25,1,0,0,0,24
2635.0,0,1,0,1,40
235.0,1,0,0,1,3
2347.85,0,1,0,1,37
7156.2,0,0,1,1,67
3089.6,1,0,0,1,32
270.8,1,0,0,1,6
2901.8,1,0,0,1,32
4949.1,1,0,0,1,59
2198.9,0,1,0,1,30
374.5,1,0,0,1,20
761.95,0,0,1,1,27
1520.9,1,0,0,1,20
190.25,0,1,0,1,9
5163.0,0,1,0,1,68
4059.85,0,0,1,1,69
2281.6,1,0,0,1,26
1356.7,0,0,1,1,69
231.45,0,0,1,1,11
50.75,1,0,0,1,1
242.4,0,1,0,1,10
4264.25,0,1,0,1,55
2774.55,0,1,0,1,44
3605.2,1,0,0,1,46
4069.9,0,0,1,1,69
874.2,1,0,0,1,11
1145.35,1,0,0,1,11
1323.7,1,0,0,1,29
5497.05,1,0,0,1,57
534.7,0,1,0,1,28
2455.05,1,0,0,1,42
38.7,1,0,0,1,2
947.4,0,1,0,0,23
357.0,1,0,0,1,18
1476.25,0,1,0,1,62
70.8,1,0,0,1,1
1448.6,1,0,0,1,16
291.9,1,0,0,1,3
5903.15,0,1,0,1,67
1201.65,0,0,1,1,62
5921.35,1,0,0,1,57
146.65,1,0,0,1,2
1759.4,0,0,1,1,23
844.45,0,0,1,0,25
7774.05,0,0,1,1,72
134.05,1,0,0,1,2
140.95,0,1,0,1,8
249.95,1,0,0,1,5
1701.65,1,0,0,0,35
592.65,0,1,0,1,24
135.75,1,0,0,1,2
7732.65,0,0,1,1,72
4282.4,1,0,0,1,41
219.65,1,0,0,1,4
2018.1,0,1,0,1,26
669.0,1,0,0,1,7
68.95,1,0,0,1,1
224.85,1,0,0,1,4
3771.5,0,0,1,1,48
196.75,1,0,0,1,2
943.85,0,1,0,1,12
6572.85,1,0,0,1,60
3175.85,0,0,1,1,55
29.15,1,0,0,0,1
20.05,1,0,0,1,1
318.9,1,0,0,1,4
24.45,1,0,0,0,1
2762.75,0,0,1,1,42
49.55,1,0,0,1,1
631.85,1,0,0,1,7
232.5,1,0,0,1,3
5919.35,0,0,1,1,72
749.25,1,0,0,1,15
307.4,1,0,0,1,4
245.15,0,1,0,1,11
134.75,1,0,0,1,5
55.8,1,0,0,1,1
8240.85,0,0,1,1,72
4266.4,1,0,0,1,55
1077.5,1,0,0,1,40
1115.6,0,0,1,1,57
79.05,1,0,0,1,1
95.0,1,0,0,1,1
25.2,1,0,0,0,1
4079.55,0,1,0,1,52
4187.75,1,0,0,1,41
2391.15,0,1,0,1,43
890.5,0,0,1,1,47
137.25,1,0,0,1,3
5154.6,0,0,1,1,66
3119.9,0,0,1,1,55
529.5,0,1,0,1,29
966.55,1,0,0,1,12
6936.85,1,0,0,1,66
3496.3,1,0,0,1,35
914.3,1,0,0,1,10
1929.0,1,0,0,1,27
5817.7,1,0,0,1,58
6110.2,0,0,1,1,54
178.8,1,0,0,1,9
28.3,0,1,0,1,2
435.0,1,0,0,1,6
2351.8,1,0,0,1,26
186.15,1,0,0,1,9
445.85,1,0,0,1,8
912.0,1,0,0,1,12
679.55,1,0,0,1,15
3581.6,0,1,0,1,43
4222.95,1,0,0,1,42
1994.3,1,0,0,1,31
5930.05,0,0,1,1,66
1505.85,1,0,0,1,18
20.0,1,0,0,1,1
5638.3,0,0,1,1,61
797.25,1,0,0,1,10
71.65,1,0,0,1,1
1359.45,1,0,0,1,18
2542.45,1,0,0,1,24
54.7,1,0,0,1,3
989.05,0,1,0,1,50
44.55,1,0,0,1,1
87.3,1,0,0,1,2
351.55,0,1,0,1,17
7297.75,0,0,1,1,69
6301.7,0,0,1,1,72
210.3,1,0,0,1,3
3822.45,0,0,1,1,50
1048.45,0,0,1,1,53
6393.65,0,0,1,1,58
1489.3,0,1,0,0,46
8061.5,1,0,0,1,72
74.2,1,0,0,1,1
518.75,1,0,0,1,6
5763.15,0,0,1,1,72
238.5,1,0,0,1,4
1031.7,0,0,1,1,52
